SMILES,Mean_Dock
CC(C)NC(=O)c1cccc(Oc2nccc(n2)c3c(ncn3C4CCNCC4)c5ccc(F)cc5)c1,0.7560975551605225
[Na+].CC(C)(O)CCCSC(CCC(C)(C)CC(=O)[O-])c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1,0.8048779964447021
COC1=C(Cl)c2ccc(NC(=O)C(Cc3ccccc3)NS(=O)(=O)c4ccc(C)cc4)cc2C(=O)O1,0.7804877758026123
[Na+].CC(C)(CC[C@@H](SCc1ccccc1C(C)(C)O)c2cccc(CCc3ccc4ccc(Cl)cc4n3)c2)CC(=O)[O-],0.9756097197532654
[Na+].CC(C)(CC[C@H](SCc1ccccc1C(C)(C)O)c2cccc(CCc3ccc4ccc(Cl)cc4n3)c2)CC(=O)[O-],0.9756097197532654
[Na+].CC(C)(O)c1ccccc1CS[C@@H](CCC2(CC(=O)[O-])CC2)c3cccc(CCc4ccc5ccc(Cl)cc5n4)c3,0.8536584973335266
[Na+].CC(C)(CC[C@H](SCCc1ccccn1)c2cccc(CCc3ccc4ccc(Cl)cc4n3)c2)CC(=O)[O-],0.9756097197532654
[Na+].CC(C)(CC[C@@H](SCc1ccccc1C(C)(C)O)c2cccc(\C=C\c3ccc4ccc(Cl)cc4n3)c2)CC(=O)[O-],0.8780487775802612
[Na+].CC(C)(CC[C@H](SCc1ccccc1C(C)(C)O)c2cccc(\C=C\c3ccc4ccc(Cl)cc4n3)c2)CC(=O)[O-],0.8780487775802612
[Na+].CC(C)(CC[C@H](SCc1ccccn1)c2cccc(CCc3ccc4ccc(Cl)cc4n3)c2)CC(=O)[O-],0.9756097197532654
COC1=C(Cl)c2ccc(NC(=O)C(NS(=O)(=O)c3ccc(C)cc3)c4ccccc4)cc2C(=O)O1,0.9756097197532654
COc1cc2CCN(C(=O)Nc3cc(F)c(C)c(c3)c4cccnc4)c2cc1C(F)(F)F,0.707317054271698
CSc1cc2CCN(C(=O)Nc3cccc(c3)c4ccncc4)c2cc1C(F)(F)F,0.9756097197532654
